id,osm_id,lat,lon
79,900000079,46.5151130,24.5315200
80,900000080,46.5164208,24.5325176
81,900000081,46.5160445,24.5347769
82,900000082,46.5163675,24.5363231
83,900000083,46.5154723,24.5367975
84,900000084,46.5159485,24.5385413
85,900000085,46.5164499,24.5383579
86,900000086,46.5164488,24.5402182
87,900000087,46.5163069,24.5415025
88,900000088,46.5161293,24.5440159
89,900000089,46.5160155,24.5448686
90,900000090,46.5163468,24.5461506
91,900000091,46.5160368,24.5480813
92,900000092,46.5164348,24.5485634
93,900000093,46.5170287,24.5494839
94,900000094,46.5163879,24.5511848
95,900000095,46.5161141,24.5529259
96,900000096,46.5161456,24.5542004
97,900000097,46.5155332,24.5545381
98,900000098,46.5162830,24.5560883
99,900000099,46.5157085,24.5571645
100,900000100,46.5165110,24.5594664
101,900000101,46.5165834,24.5600128
102,900000102,46.5160681,24.5612260
103,900000103,46.5163359,24.5637587
104,900000104,46.5157562,24.5650500
105,900000105,46.5164136,24.5655721
106,900000106,46.5153776,24.5675895
107,900000107,46.5160341,24.5679896
108,900000108,46.5162077,24.5697497
109,900000109,46.5165921,24.5704105
110,900000110,46.5164655,24.5728432
111,900000111,46.5165761,24.5733970
112,900000112,46.5158074,24.5752410
113,900000113,46.5161081,24.5761428
114,900000114,46.5165663,24.5772728
115,900000115,46.5152639,24.5785214
116,900000116,46.5154189,24.5803685
117,900000117,46.5161788,24.5810293
118,900000118,46.5160644,24.5829834
119,900000119,46.5160954,24.5845100
120,900000120,46.5160463,24.5856855
121,900000121,46.5165898,24.5872462
122,900000122,46.5158327,24.5882220
123,900000123,46.5154112,24.5886429
124,900000124,46.5153808,24.5909158
125,900000125,46.5156366,24.5917334
126,900000126,46.5160005,24.5930306
127,900000127,46.5158608,24.5944530
128,900000128,46.5166947,24.5956721
129,900000129,46.5162536,24.5974068
130,900000130,46.5159985,24.5976940
131,900000131,46.5158734,24.6000483
132,900000132,46.5154916,24.6006005
133,900000133,46.5164204,24.6025306
134,900000134,46.5160705,24.6038406
135,900000135,46.5161259,24.6042521
136,900000136,46.5155204,24.6057994
137,900000137,46.5163908,24.6071368
138,900000138,46.5157520,24.6083487
139,900000139,46.5155317,24.6099472
140,900000140,46.5167227,24.5201639
141,900000141,46.5163096,24.5214518
142,900000142,46.5169110,24.5217347
143,900000143,46.5173892,24.5237891
144,900000144,46.5172375,24.5263154
145,900000145,46.5174086,24.5281625
146,900000146,46.5173688,24.5292774
147,900000147,46.5176024,24.5307317
148,900000148,46.5172935,24.5308013
149,900000149,46.5174494,24.5336327
150,900000150,46.5170317,24.5341365
151,900000151,46.5178147,24.5348610
152,900000152,46.5172997,24.5380472
153,900000153,46.5168109,24.5385712
154,900000154,46.5177958,24.5395111
155,900000155,46.5173320,24.5412757
156,900000156,46.5168186,24.5421338
157,900000157,46.5172381,24.5438497
158,900000158,46.5171235,24.5446947
159,900000159,46.5167800,24.5459254
160,900000160,46.5174477,24.5474371
161,900000161,46.5168370,24.5483169
162,900000162,46.5180689,24.5505130
163,900000163,46.5173587,24.5501375
164,900000164,46.5173531,24.5528250
165,900000165,46.5177250,24.5541055
166,900000166,46.5171120,24.5554525
167,900000167,46.5164551,24.5569867
168,900000168,46.5172493,24.5575102
169,900000169,46.5175995,24.5599446
170,900000170,46.5166448,24.5601349
171,900000171,46.5172375,24.5618217
172,900000172,46.5169961,24.5626051
173,900000173,46.5178778,24.5648147
174,900000174,46.5167176,24.5650469
175,900000175,46.5177317,24.5674016
176,900000176,46.5177729,24.5686254
177,900000177,46.5168304,24.5696825
178,900000178,46.5163796,24.5705329
179,900000179,46.5171150,24.5724092
180,900000180,46.5168810,24.5734224
181,900000181,46.5172961,24.5749521
182,900000182,46.5173589,24.5761810
183,900000183,46.5170222,24.5777464
184,900000184,46.5171529,24.5783239
185,900000185,46.5169165,24.5799998
186,900000186,46.5170972,24.5813750
187,900000187,46.5171354,24.5826878
188,900000188,46.5170886,24.5833467
189,900000189,46.5172831,24.5856916
190,900000190,46.5172877,24.5864366
191,900000191,46.5172918,24.5873915
192,900000192,46.5164719,24.5891572
193,900000193,46.5168099,24.5907677
194,900000194,46.5167562,24.5905563
195,900000195,46.5167718,24.5937536
196,900000196,46.5170020,24.5937316
197,900000197,46.5168684,24.5958866
198,900000198,46.5173095,24.5970360
199,900000199,46.5176549,24.5985788
200,900000200,46.5171283,24.5998337
201,900000201,46.5177147,24.6013067
202,900000202,46.5174939,24.6016866
203,900000203,46.5170836,24.6038067
204,900000204,46.5170318,24.6052636
205,900000205,46.5173443,24.6064957
206,900000206,46.5170613,24.6085372
207,900000207,46.5175696,24.6085987
208,900000208,46.5171673,24.6111678
209,900000209,46.5180833,24.5203934
210,900000210,46.5185465,24.5213073
211,900000211,46.5177949,24.5226931
212,900000212,46.5183292,24.5244214
213,900000213,46.5184774,24.5252284
214,900000214,46.5185021,24.5267647
215,900000215,46.5182755,24.5278509
216,900000216,46.5181182,24.5294392
217,900000217,46.5178344,24.5301519
218,900000218,46.5182051,24.5310803
219,900000219,46.5180508,24.5321395
220,900000220,46.5179644,24.5346036
221,900000221,46.5184016,24.5356276
222,900000222,46.5181222,24.5363190
223,900000223,46.5188431,24.5384931
224,900000224,46.5185861,24.5391682
225,900000225,46.5181386,24.5400508
226,900000226,46.5184766,24.5425947
227,900000227,46.5175393,24.5434548
228,900000228,46.5184240,24.5439897
229,900000229,46.5175645,24.5456077
230,900000230,46.5179832,24.5467600
231,900000231,46.5182145,24.5488080
232,900000232,46.5184253,24.5503159
233,900000233,46.5187293,24.5518283
234,900000234,46.5177442,24.5523813
235,900000235,46.5178323,24.5534286
236,900000236,46.5181749,24.5552199
237,900000237,46.5183750,24.5558076
238,900000238,46.5177702,24.5578157
239,900000239,46.5181336,24.5589904
240,900000240,46.5181813,24.5600929
241,900000241,46.5184488,24.5618986
242,900000242,46.5181727,24.5627410
243,900000243,46.5181424,24.5631231
244,900000244,46.5178599,24.5656690
245,900000245,46.5176770,24.5670463
246,900000246,46.5182550,24.5676410
247,900000247,46.5181157,24.5694240
248,900000248,46.5183643,24.5711449
249,900000249,46.5181907,24.5717908
250,900000250,46.5181529,24.5734488
251,900000251,46.5184605,24.5749151
252,900000252,46.5179505,24.5754775
253,900000253,46.5180728,24.5770581
254,900000254,46.5178142,24.5786435
255,900000255,46.5180315,24.5800474
256,900000256,46.5183865,24.5811185
257,900000257,46.5190169,24.5824640
258,900000258,46.5185890,24.5839678
259,900000259,46.5185940,24.5841482
260,900000260,46.5179404,24.5866329
261,900000261,46.5184143,24.5888775
262,900000262,46.5183163,24.5897064
263,900000263,46.5184716,24.5908611
264,900000264,46.5183819,24.5916689
265,900000265,46.5183816,24.5925583
266,900000266,46.5186169,24.5938901
267,900000267,46.5182906,24.5966065
268,900000268,46.5181252,24.5969653
269,900000269,46.5186105,24.5982727
270,900000270,46.5179207,24.5996814
271,900000271,46.5184071,24.6011891
272,900000272,46.5179330,24.6029625
273,900000273,46.5187868,24.6034865
274,900000274,46.5182974,24.6045898
275,900000275,46.5186983,24.6057697
276,900000276,46.5184393,24.6071754
277,900000277,46.5179605,24.6090191
278,900000278,46.5186702,24.6099954
279,900000279,46.5190341,24.5203652
280,900000280,46.5192539,24.5214441
281,900000281,46.5198042,24.5231179
282,900000282,46.5190892,24.5249407
283,900000283,46.5192724,24.5255711
284,900000284,46.5190446,24.5265016
285,900000285,46.5186587,24.5286301
286,900000286,46.5197492,24.5285835
287,900000287,46.5187444,24.5297053
288,900000288,46.5196827,24.5315323
289,900000289,46.5192500,24.5329027
290,900000290,46.5192288,24.5338581
291,900000291,46.5192796,24.5350051
292,900000292,46.5192462,24.5370955
293,900000293,46.5194348,24.5381566
294,900000294,46.5189549,24.5396370
295,900000295,46.5195399,24.5421221
296,900000296,46.5191063,24.5431621
297,900000297,46.5189432,24.5446238
298,900000298,46.5193744,24.5463189
299,900000299,46.5194703,24.5483357
300,900000300,46.5190245,24.5487015
301,900000301,46.5202493,24.5491598
302,900000302,46.5190887,24.5513807
303,900000303,46.5193252,24.5527922
304,900000304,46.5191876,24.5540778
305,900000305,46.5192897,24.5555645
306,900000306,46.5186088,24.5561235
307,900000307,46.5192704,24.5573618
308,900000308,46.5189056,24.5594129
309,900000309,46.5190437,24.5607205
310,900000310,46.5195322,24.5618771
311,900000311,46.5194490,24.5629964
312,900000312,46.5187780,24.5643343
313,900000313,46.5194302,24.5654139
314,900000314,46.5192363,24.5672937
315,900000315,46.5189639,24.5685489
316,900000316,46.5199231,24.5693157
317,900000317,46.5193225,24.5708019
318,900000318,46.5198103,24.5723163
319,900000319,46.5195854,24.5731677
320,900000320,46.5192655,24.5747782
321,900000321,46.5186496,24.5767353
322,900000322,46.5195860,24.5766042
323,900000323,46.5195317,24.5786366
324,900000324,46.5194281,24.5801649
325,900000325,46.5187465,24.5812089
326,900000326,46.5197936,24.5823500
327,900000327,46.5189132,24.5833012
328,900000328,46.5188438,24.5853684
329,900000329,46.5198636,24.5867150
330,900000330,46.5193571,24.5888312
331,900000331,46.5190894,24.5888271
332,900000332,46.5194561,24.5906816
333,900000333,46.5189160,24.5912126
334,900000334,46.5193730,24.5931548
335,900000335,46.5188138,24.5942568
336,900000336,46.5190813,24.5958592
337,900000337,46.5192303,24.5969178
338,900000338,46.5191475,24.5987350
339,900000339,46.5197580,24.5994001
340,900000340,46.5195673,24.6005286
341,900000341,46.5192964,24.6025114
342,900000342,46.5198012,24.6033061
343,900000343,46.5192453,24.6048710
344,900000344,46.5187469,24.6060941
345,900000345,46.5190346,24.6075585
346,900000346,46.5188757,24.6078061
347,900000347,46.5192846,24.6101173
348,900000348,46.5201469,24.5204000
349,900000349,46.5202434,24.5210318
350,900000350,46.5205062,24.5219030
351,900000351,46.5201019,24.5239037
352,900000352,46.5206361,24.5251442
353,900000353,46.5204469,24.5262268
354,900000354,46.5204446,24.5285746
355,900000355,46.5200988,24.5301952
356,900000356,46.5201136,24.5304425
357,900000357,46.5203996,24.5322001
358,900000358,46.5199060,24.5320982
359,900000359,46.5205511,24.5347058
360,900000360,46.5205573,24.5368359
361,900000361,46.5204107,24.5370708
362,900000362,46.5206642,24.5384268
363,900000363,46.5209213,24.5390080
364,900000364,46.5202076,24.5393194
365,900000365,46.5206233,24.5420063
366,900000366,46.5206624,24.5444476
367,900000367,46.5203369,24.5446681
368,900000368,46.5201641,24.5457099
369,900000369,46.5201184,24.5476790
370,900000370,46.5203519,24.5487255
371,900000371,46.5202783,24.5504115
372,900000372,46.5205119,24.5512405
373,900000373,46.5205716,24.5525404
374,900000374,46.5199355,24.5545679
375,900000375,46.5205018,24.5547866
376,900000376,46.5207166,24.5566770
377,900000377,46.5197915,24.5585506
378,900000378,46.5204557,24.5595316
379,900000379,46.5204082,24.5603675
380,900000380,46.5197971,24.5621763
381,900000381,46.5203495,24.5629145
382,900000382,46.5204618,24.5643830
383,900000383,46.5205755,24.5654852
384,900000384,46.5203262,24.5659940
385,900000385,46.5201908,24.5685649
386,900000386,46.5208068,24.5694014
387,900000387,46.5202965,24.5715821
388,900000388,46.5202250,24.5725042
389,900000389,46.5209264,24.5734962
390,900000390,46.5207684,24.5744629
391,900000391,46.5204117,24.5760521
392,900000392,46.5203792,24.5778997
393,900000393,46.5211754,24.5783962
394,900000394,46.5201377,24.5802238
395,900000395,46.5199697,24.5815280
396,900000396,46.5205391,24.5824838
397,900000397,46.5205249,24.5832159
398,900000398,46.5206049,24.5845222
399,900000399,46.5200952,24.5862715
400,900000400,46.5201986,24.5882125
401,900000401,46.5203676,24.5889516
402,900000402,46.5205292,24.5911464
403,900000403,46.5203411,24.5919037
404,900000404,46.5207729,24.5931640
405,900000405,46.5198896,24.5954685
406,900000406,46.5211119,24.5947590
407,900000407,46.5203253,24.5971443
408,900000408,46.5206770,24.5985619
409,900000409,46.5202437,24.5990910
410,900000410,46.5203750,24.6013346
411,900000411,46.5199576,24.6017117
412,900000412,46.5203304,24.6026064
413,900000413,46.5202479,24.6045862
414,900000414,46.5204967,24.6057712
415,900000415,46.5200302,24.6072139
416,900000416,46.5203215,24.6083966
417,900000417,46.5203432,24.6103376
418,900000418,46.5218216,24.5207672
419,900000419,46.5211326,24.5211155
420,900000420,46.5205378,24.5234634
421,900000421,46.5211531,24.5238980
422,900000422,46.5215897,24.5246060
423,900000423,46.5215691,24.5265099
424,900000424,46.5207677,24.5279575
425,900000425,46.5218249,24.5282899
426,900000426,46.5216893,24.5305289
427,900000427,46.5215730,24.5319378
428,900000428,46.5218632,24.5329428
429,900000429,46.5217125,24.5341634
430,900000430,46.5216616,24.5352859
431,900000431,46.5213689,24.5377355
432,900000432,46.5215627,24.5381897
433,900000433,46.5210061,24.5392097
434,900000434,46.5214746,24.5412923
435,900000435,46.5215559,24.5424098
436,900000436,46.5213922,24.5440867
437,900000437,46.5212700,24.5445352
438,900000438,46.5217176,24.5461156
439,900000439,46.5213093,24.5471321
440,900000440,46.5213169,24.5489763
441,900000441,46.5215306,24.5494557
442,900000442,46.5215560,24.5513849
443,900000443,46.5210567,24.5529565
444,900000444,46.5213086,24.5537621
445,900000445,46.5216853,24.5558117
446,900000446,46.5211658,24.5567190
447,900000447,46.5211002,24.5588675
448,900000448,46.5212340,24.5596682
449,900000449,46.5211802,24.5607999
450,900000450,46.5221834,24.5605957
451,900000451,46.5212547,24.5632687
452,900000452,46.5213743,24.5640470
453,900000453,46.5221600,24.5656879
454,900000454,46.5208312,24.5673409
455,900000455,46.5208042,24.5687788
456,900000456,46.5212046,24.5696304
457,900000457,46.5218481,24.5709226
458,900000458,46.5209199,24.5714107
459,900000459,46.5218207,24.5738115
460,900000460,46.5211213,24.5751694
461,900000461,46.5215806,24.5763784
462,900000462,46.5206162,24.5772554
463,900000463,46.5217219,24.5790257
464,900000464,46.5217153,24.5788942
465,900000465,46.5214660,24.5815258
466,900000466,46.5223000,24.5821795
467,900000467,46.5212915,24.5839292
468,900000468,46.5217169,24.5850179
469,900000469,46.5218083,24.5861672
470,900000470,46.5215002,24.5875888
471,900000471,46.5214621,24.5888196
472,900000472,46.5208477,24.5909267
473,900000473,46.5215130,24.5914877
474,900000474,46.5214771,24.5934891
475,900000475,46.5210647,24.5942982
476,900000476,46.5215955,24.5958889
477,900000477,46.5212894,24.5960084
478,900000478,46.5218418,24.5984086
479,900000479,46.5214114,24.5994399
480,900000480,46.5214990,24.6006780
481,900000481,46.5210481,24.6018410
482,900000482,46.5211979,24.6032027
483,900000483,46.5210012,24.6050690
484,900000484,46.5209483,24.6063838
485,900000485,46.5210516,24.6075499
486,900000486,46.5218877,24.6087871
487,900000487,46.5211510,24.6100217
488,900000488,46.5225264,24.5192198
489,900000489,46.5222619,24.5213777
490,900000490,46.5223104,24.5226446
491,900000491,46.5227315,24.5242580
492,900000492,46.5227916,24.5254822
493,900000493,46.5223738,24.5265135
494,900000494,46.5223797,24.5276851
495,900000495,46.5224117,24.5283543
496,900000496,46.5223580,24.5304239
497,900000497,46.5221337,24.5317283
498,900000498,46.5226550,24.5329695
499,900000499,46.5232014,24.5331749
500,900000500,46.5224024,24.5348307
501,900000501,46.5228176,24.5381509
502,900000502,46.5215989,24.5383184
503,900000503,46.5226563,24.5394291
504,900000504,46.5226677,24.5398602
505,900000505,46.5227728,24.5423413
506,900000506,46.5224826,24.5432138
507,900000507,46.5226980,24.5445642
508,900000508,46.5225527,24.5458574
509,900000509,46.5216882,24.5473772
510,900000510,46.5225453,24.5490351
511,900000511,46.5221679,24.5499851
512,900000512,46.5226906,24.5513698
513,900000513,46.5229094,24.5535049
514,900000514,46.5221566,24.5530486
515,900000515,46.5227744,24.5559056
516,900000516,46.5227974,24.5568880
517,900000517,46.5222580,24.5575050
518,900000518,46.5227855,24.5587202
519,900000519,46.5218399,24.5599859
520,900000520,46.5233469,24.5626047
521,900000521,46.5222343,24.5627155
522,900000522,46.5225556,24.5640106
523,900000523,46.5229331,24.5656169
524,900000524,46.5220944,24.5675455
525,900000525,46.5222705,24.5683604
526,900000526,46.5224701,24.5694237
527,900000527,46.5225883,24.5705579
528,900000528,46.5218290,24.5711803
529,900000529,46.5220313,24.5731370
530,900000530,46.5224665,24.5748075
531,900000531,46.5226692,24.5761409
532,900000532,46.5221969,24.5770723
533,900000533,46.5217330,24.5786195
534,900000534,46.5226443,24.5802383
535,900000535,46.5224321,24.5812260
536,900000536,46.5228023,24.5826156
537,900000537,46.5227328,24.5841752
538,900000538,46.5225492,24.5858053
539,900000539,46.5222741,24.5863602
540,900000540,46.5221918,24.5874674
541,900000541,46.5230192,24.5899221
542,900000542,46.5224826,24.5906905
543,900000543,46.5228859,24.5921025
544,900000544,46.5228964,24.5924751
545,900000545,46.5222508,24.5945515
546,900000546,46.5229769,24.5956989
547,900000547,46.5221741,24.5967970
548,900000548,46.5222434,24.5978746
549,900000549,46.5230000,24.5992837
550,900000550,46.5224817,24.6018427
551,900000551,46.5228892,24.6023252
552,900000552,46.5222604,24.6036629
553,900000553,46.5230422,24.6050630
554,900000554,46.5229161,24.6061311
555,900000555,46.5226553,24.6073009
556,900000556,46.5226240,24.6092809
557,900000557,46.5219737,24.6099719
558,900000558,46.5236265,24.5197430
559,900000559,46.5234346,24.5216585
560,900000560,46.5242429,24.5228919
561,900000561,46.5236565,24.5232149
562,900000562,46.5242170,24.5252520
563,900000563,46.5235305,24.5260185
564,900000564,46.5235225,24.5273328
565,900000565,46.5235672,24.5293403
566,900000566,46.5235533,24.5305606
567,900000567,46.5232442,24.5323825
568,900000568,46.5233137,24.5322252
569,900000569,46.5234767,24.5340041
570,900000570,46.5231890,24.5354925
571,900000571,46.5236443,24.5364247
572,900000572,46.5234942,24.5389029
573,900000573,46.5237813,24.5394968
574,900000574,46.5235871,24.5408156
575,900000575,46.5235256,24.5425035
576,900000576,46.5235100,24.5423963
577,900000577,46.5235348,24.5443823
578,900000578,46.5237703,24.5458123
579,900000579,46.5235943,24.5483711
580,900000580,46.5231760,24.5481896
581,900000581,46.5230483,24.5489223
582,900000582,46.5228849,24.5514684
583,900000583,46.5233191,24.5517680
584,900000584,46.5230234,24.5541908
585,900000585,46.5232710,24.5550523
586,900000586,46.5236580,24.5571321
587,900000587,46.5242217,24.5582907
588,900000588,46.5235926,24.5592133
589,900000589,46.5241731,24.5610777
590,900000590,46.5234337,24.5619451
591,900000591,46.5236428,24.5630670
592,900000592,46.5233674,24.5637509
593,900000593,46.5233555,24.5649573
594,900000594,46.5239707,24.5671980
595,900000595,46.5231203,24.5688890
596,900000596,46.5238545,24.5687063
597,900000597,46.5241869,24.5712340
598,900000598,46.5242648,24.5716199
599,900000599,46.5237281,24.5736686
600,900000600,46.5236130,24.5748597
601,900000601,46.5239110,24.5754145
602,900000602,46.5231076,24.5767639
603,900000603,46.5233472,24.5784232
604,900000604,46.5236710,24.5801199
605,900000605,46.5235533,24.5809999
606,900000606,46.5233877,24.5830373
607,900000607,46.5238096,24.5839585
608,900000608,46.5234295,24.5859162
609,900000609,46.5233344,24.5868136
610,900000610,46.5239461,24.5877066
611,900000611,46.5238313,24.5886284
612,900000612,46.5238968,24.5905246
613,900000613,46.5229870,24.5920404
614,900000614,46.5232301,24.5936203
615,900000615,46.5233047,24.5942737
616,900000616,46.5236414,24.5955026
617,900000617,46.5236332,24.5967075
618,900000618,46.5237775,24.5982633
619,900000619,46.5236163,24.5983266
620,900000620,46.5239489,24.6008839
621,900000621,46.5229185,24.6022169
622,900000622,46.5237059,24.6039601
623,900000623,46.5231634,24.6054788
624,900000624,46.5234866,24.6071646
625,900000625,46.5234912,24.6076972
626,900000626,46.5234141,24.6081935
627,900000627,46.5239262,24.6104079
628,900000628,46.5251487,24.5203856
629,900000629,46.5244096,24.5205562
630,900000630,46.5243825,24.5223049
631,900000631,46.5243248,24.5241751
632,900000632,46.5247249,24.5250960
633,900000633,46.5246706,24.5264562
634,900000634,46.5246846,24.5281645
635,900000635,46.5249460,24.5288218
636,900000636,46.5240828,24.5310771
637,900000637,46.5246502,24.5322367
638,900000638,46.5240351,24.5328950
639,900000639,46.5246196,24.5336992
640,900000640,46.5244296,24.5359782
641,900000641,46.5249877,24.5376739
642,900000642,46.5243079,24.5376303
643,900000643,46.5247923,24.5399884
644,900000644,46.5246777,24.5402839
645,900000645,46.5248839,24.5425306
646,900000646,46.5248038,24.5432591
647,900000647,46.5247166,24.5451384
648,900000648,46.5244146,24.5452573
649,900000649,46.5247252,24.5476077
650,900000650,46.5246149,24.5490958
651,900000651,46.5244048,24.5499630
652,900000652,46.5245034,24.5515615
653,900000653,46.5251687,24.5524957
654,900000654,46.5253294,24.5546011
655,900000655,46.5248869,24.5554815
656,900000656,46.5252300,24.5564405
657,900000657,46.5245710,24.5573479
658,900000658,46.5247757,24.5597356
659,900000659,46.5247965,24.5606252
660,900000660,46.5245399,24.5618154
661,900000661,46.5241114,24.5635155
662,900000662,46.5244667,24.5638508
663,900000663,46.5243472,24.5652811
664,900000664,46.5249095,24.5674327
665,900000665,46.5241350,24.5686777
666,900000666,46.5249210,24.5693045
667,900000667,46.5240899,24.5705341
668,900000668,46.5243883,24.5723280
669,900000669,46.5244850,24.5725655
670,900000670,46.5246919,24.5740922
671,900000671,46.5249271,24.5755439
672,900000672,46.5243676,24.5770069
673,900000673,46.5244203,24.5792798
674,900000674,46.5249084,24.5802708
675,900000675,46.5247219,24.5806078
676,900000676,46.5244279,24.5823604
677,900000677,46.5242680,24.5841421
678,900000678,46.5243508,24.5848980
679,900000679,46.5242446,24.5855958
680,900000680,46.5248185,24.5884250
681,900000681,46.5246713,24.5886909
682,900000682,46.5236634,24.5905126
683,900000683,46.5250359,24.5918729
684,900000684,46.5249347,24.5937087
685,900000685,46.5250046,24.5941492
686,900000686,46.5249785,24.5960012
687,900000687,46.5240722,24.5967741
688,900000688,46.5241118,24.5982117
689,900000689,46.5248126,24.5990846
690,900000690,46.5238906,24.6014538
691,900000691,46.5247421,24.6028359
692,900000692,46.5241469,24.6039555
693,900000693,46.5253360,24.6056858
694,900000694,46.5245366,24.6062081
695,900000695,46.5245563,24.6078406
696,900000696,46.5249734,24.6087348
697,900000697,46.5241345,24.6103335
698,900000698,46.5255135,24.5202830
699,900000699,46.5257701,24.5220350
700,900000700,46.5260761,24.5224057
701,900000701,46.5258001,24.5247069
702,900000702,46.5254899,24.5254124
703,900000703,46.5260947,24.5270873
704,900000704,46.5258595,24.5272320
705,900000705,46.5252366,24.5292418
706,900000706,46.5258135,24.5315813
707,900000707,46.5253765,24.5322512
708,900000708,46.5259476,24.5322913
709,900000709,46.5253916,24.5344226
710,900000710,46.5255052,24.5355827
711,900000711,46.5258425,24.5365923
712,900000712,46.5258412,24.5379745
713,900000713,46.5254873,24.5398068
714,900000714,46.5254773,24.5409988
715,900000715,46.5262377,24.5421861
716,900000716,46.5256268,24.5438091
717,900000717,46.5255500,24.5452699
718,900000718,46.5252290,24.5463653
719,900000719,46.5254987,24.5470319
720,900000720,46.5262973,24.5483131
721,900000721,46.5262928,24.5502962
722,900000722,46.5261865,24.5508648
723,900000723,46.5260976,24.5532642
724,900000724,46.5256372,24.5538550
725,900000725,46.5265376,24.5552972
726,900000726,46.5255301,24.5562383
727,900000727,46.5258340,24.5579748
728,900000728,46.5257401,24.5599051
729,900000729,46.5255632,24.5606477
730,900000730,46.5261887,24.5612873
731,900000731,46.5260415,24.5638679
732,900000732,46.5252038,24.5638539
733,900000733,46.5253145,24.5648214
734,900000734,46.5258364,24.5661213
735,900000735,46.5258526,24.5689148
736,900000736,46.5251127,24.5694228
737,900000737,46.5250067,24.5712202
738,900000738,46.5254199,24.5720543
739,900000739,46.5256970,24.5737236
740,900000740,46.5255566,24.5747894
741,900000741,46.5254866,24.5761386
742,900000742,46.5252676,24.5774199
743,900000743,46.5250017,24.5784751
744,900000744,46.5263483,24.5800358
745,900000745,46.5252370,24.5814201
746,900000746,46.5253376,24.5818656
747,900000747,46.5254202,24.5842446
748,900000748,46.5258123,24.5851737
749,900000749,46.5253537,24.5860364
750,900000750,46.5261504,24.5879361
751,900000751,46.5253449,24.5881805
752,900000752,46.5251985,24.5915486
753,900000753,46.5252758,24.5917046
754,900000754,46.5257515,24.5929726
755,900000755,46.5255806,24.5937299
756,900000756,46.5253101,24.5964121
757,900000757,46.5254132,24.5973370
758,900000758,46.5250851,24.5981375
759,900000759,46.5257694,24.6000316
760,900000760,46.5252850,24.6011375
761,900000761,46.5258131,24.6018420
762,900000762,46.5258450,24.6030742
763,900000763,46.5253993,24.6047742
764,900000764,46.5247281,24.6060376
765,900000765,46.5253279,24.6067330
766,900000766,46.5255292,24.6090390
767,900000767,46.5255364,24.6105696
768,900000768,46.5263399,24.5194094
769,900000769,46.5272887,24.5214838
770,900000770,46.5270765,24.5222366
771,900000771,46.5270273,24.5240299
772,900000772,46.5269728,24.5252288
773,900000773,46.5271680,24.5262296
774,900000774,46.5264084,24.5271612
775,900000775,46.5271520,24.5287982
